Central ε Normal [MeV/fm^3] :: Central ε dark [MeV/fm^3] :: R Normal [KM] :: R Dark [Km] :: M Normal [M_sun] :: M Dark [M_sun] :: yR :: g mode [KHz] :: f mode [KHz] :: p1 mode [KHz]
    0.1332393403E+03    0.1402514344E+02    0.1746000000E+02    0.9551019623E+01    0.1366344558E+00    0.1351401372E-01    0.1923587212E+01                 NaN    0.7832053633E+00    0.1155347921E+01
    0.1347078714E+03    0.1427428289E+02    0.1712000000E+02    0.9552462210E+01    0.1394801805E+00    0.1380551237E-01    0.1914007564E+01                 NaN    0.8198991165E+00    0.1199903316E+01
    0.1361770389E+03    0.1452363627E+02    0.1680000000E+02    0.9553176583E+01    0.1424002272E+00    0.1409888642E-01    0.1903717383E+01                 NaN    0.8569263416E+00    0.1237492468E+01
    0.1391173363E+03    0.1503552328E+02    0.1634000000E+02    0.9552518720E+01    0.1484714079E+00    0.1469280580E-01    0.1886339277E+01                 NaN    0.9310686056E+00    0.1290169272E+01
    0.1405884934E+03    0.1529695637E+02    0.1610000000E+02    0.9552896557E+01    0.1516178027E+00    0.1500175935E-01    0.1875798001E+01                 NaN    0.9697107391E+00    0.1311803057E+01
    0.1435328948E+03    0.1586366860E+02    0.1569000000E+02    0.9556804363E+01    0.1581389077E+00    0.1565430561E-01    0.1854908653E+01                 NaN    0.1047246406E+01    0.1348263619E+01
    0.1450061679E+03    0.1616316263E+02    0.1549000000E+02    0.9557318578E+01    0.1615254036E+00    0.1598136270E-01    0.1843171599E+01                 NaN    0.1087388511E+01    0.1365476781E+01
    0.1464801756E+03    0.1642687272E+02    0.1526000000E+02    0.9558201378E+01    0.1649916367E+00    0.1631876935E-01    0.1828397289E+01                 NaN    0.1128936735E+01    0.1382500873E+01
    0.1494304552E+03    0.1698269888E+02    0.1492000000E+02    0.9563471624E+01    0.1721736561E+00    0.1703197257E-01    0.1802835385E+01                 NaN    0.1210516960E+01    0.1415545517E+01
    0.1509067578E+03    0.1728321128E+02    0.1473000000E+02    0.9567217240E+01    0.1758888043E+00    0.1740782656E-01    0.1786889877E+01                 NaN    0.1252127714E+01    0.1432934474E+01
    0.1538617672E+03    0.1789526049E+02    0.1441000000E+02    0.9573791246E+01    0.1835949993E+00    0.1817143733E-01    0.1755759029E+01                 NaN    0.1332075563E+01    0.1471215445E+01
    0.1553405061E+03    0.1821165100E+02    0.1426000000E+02    0.9577196640E+01    0.1875830664E+00    0.1856592039E-01    0.1739358491E+01                 NaN    0.1369318404E+01    0.1494543267E+01
    0.1583005338E+03    0.1887734897E+02    0.1404000000E+02    0.9590435691E+01    0.1958085729E+00    0.1941952023E-01    0.1711229253E+01                 NaN    0.1430188439E+01    0.1553164019E+01
    0.1612640727E+03    0.1955865497E+02    0.1377000000E+02    0.9605272804E+01    0.2043966403E+00    0.2032245151E-01    0.1673631704E+01                 NaN    0.1474069441E+01    0.1633376813E+01
    0.1627472013E+03    0.1988775760E+02    0.1377000000E+02    0.9605794066E+01    0.2088710752E+00    0.2073866103E-01    0.1670435384E+01                 NaN    0.1491336719E+01    0.1676308178E+01
    0.1657162630E+03    0.2054544682E+02    0.1350000000E+02    0.9602716662E+01    0.2181471554E+00    0.2155675222E-01    0.1626107030E+01                 NaN    0.1521557039E+01    0.1772231686E+01
    0.1672022311E+03    0.2092798532E+02    0.1340000000E+02    0.9617155678E+01    0.2228363695E+00    0.2210026357E-01    0.1607198685E+01                 NaN    0.1535400594E+01    0.1822476980E+01
    0.1701771309E+03    0.2168360162E+02    0.1323000000E+02    0.9629638072E+01    0.2326110024E+00    0.2309033081E-01    0.1570836487E+01                 NaN    0.1561126674E+01    0.1926135445E+01
    0.1731561022E+03    0.2247181144E+02    0.1304000000E+02    0.9651164017E+01    0.2427178759E+00    0.2419486952E-01    0.1526576055E+01                 NaN    0.1585397623E+01    0.2033880475E+01
    0.1746471603E+03    0.2283531430E+02    0.1297000000E+02    0.9655281940E+01    0.2479685197E+00    0.2470426139E-01    0.1507816649E+01                 NaN    0.1596940317E+01    0.2088340033E+01
    0.1776325138E+03    0.2359093060E+02    0.1287000000E+02    0.9661601842E+01    0.2587950804E+00    0.2573026639E-01    0.1475430716E+01                 NaN    0.1619350635E+01    0.2198367734E+01
    0.1806223083E+03    0.2436171643E+02    0.1273000000E+02    0.9665202695E+01    0.2700561115E+00    0.2676024641E-01    0.1432085775E+01                 NaN    0.1640775444E+01    0.2311520922E+01
