Central ε Normal [MeV/fm^3] :: Central ε dark [MeV/fm^3] :: R Normal [KM] :: R Dark [Km] :: M Normal [M_sun] :: M Dark [M_sun] :: yR :: g mode [KHz] :: f mode [KHz] :: p1 mode [KHz]
    0.3040124818E+03    0.3245591238E+01    0.1295199927E+02    0.2125668054E+02    0.1138897911E+01    0.1161956783E-01    0.2025537833E+01                 NaN    0.1263480486E+01    0.2018197145E+01
    0.3089678744E+03    0.3448758667E+01    0.1297398464E+02    0.2116664278E+02    0.1173352216E+01    0.1227432706E-01    0.2027712433E+01                 NaN    0.1289983343E+01    0.2027561078E+01
    0.3139475016E+03    0.3565811398E+01    0.1299575559E+02    0.2049395400E+02    0.1208024762E+01    0.1219991762E-01    0.2008794049E+01                 NaN    0.1385890371E+01    0.2037259358E+01
    0.3172809214E+03    0.3706637001E+01    0.1300837484E+02    0.2043000000E+02    0.1230574534E+01    0.1262276309E-01    0.2009649882E+01                 NaN    0.1405024286E+01    0.2043047139E+01
    0.3223018539E+03    0.3852130142E+01    0.1302918486E+02    0.1996000000E+02    0.1264493440E+01    0.1273715240E-01    0.1993573091E+01                 NaN    0.1485602348E+01    0.2051874970E+01
    0.3273481020E+03    0.4077988561E+01    0.1304680405E+02    0.1988934074E+02    0.1297571926E+01    0.1339615883E-01    0.1995585374E+01                 NaN    0.1512638263E+01    0.2059987919E+01
    0.3324200527E+03    0.4233228605E+01    0.1306519328E+02    0.1947000000E+02    0.1330607579E+01    0.1352686764E-01    0.1977888794E+01                 NaN    0.1593186662E+01    0.2068357987E+01
    0.3375180832E+03    0.4407911795E+01    0.1308187887E+02    0.1915000000E+02    0.1363069008E+01    0.1376928953E-01    0.1963130746E+01                 NaN    0.1663653635E+01    0.2076573407E+01
    0.3426425606E+03    0.4634676469E+01    0.1309665168E+02    0.1901858277E+02    0.1394761947E+01    0.1431179514E-01    0.1960095137E+01                 NaN    0.1703110996E+01    0.2084308517E+01
    0.3460737485E+03    0.4730058435E+01    0.1310608944E+02    0.1873000000E+02    0.1415915807E+01    0.1431266719E-01    0.1942066479E+01                 NaN    0.1767747386E+01    0.2090274681E+01
    0.3512430933E+03    0.4982101894E+01    0.1311996375E+02    0.1865899405E+02    0.1446545516E+01    0.1494638821E-01    0.1942886615E+01                 NaN    0.1797330442E+01    0.2097818147E+01
    0.3564398163E+03    0.5164280240E+01    0.1313277570E+02    0.1836000000E+02    0.1477076102E+01    0.1513693036E-01    0.1923056784E+01                 NaN    0.1873838225E+01    0.2107553882E+01
    0.3616642488E+03    0.5334051451E+01    0.1314388043E+02    0.1803924950E+02    0.1507121001E+01    0.1524320730E-01    0.1897630457E+01                 NaN    0.1957542644E+01    0.2121418204E+01
    0.3669167128E+03    0.5595514256E+01    0.1315288530E+02    0.1795304722E+02    0.1536082567E+01    0.1582465056E-01    0.1895712140E+01                 NaN    0.1988900806E+01    0.2132705226E+01
    0.3721975209E+03    0.5802142506E+01    0.1316217165E+02    0.1772465136E+02    0.1564781936E+01    0.1608222735E-01    0.1876598690E+01                 NaN    0.2043677547E+01    0.2158983510E+01
