Central ε Normal [MeV/fm^3] :: Central ε dark [MeV/fm^3] :: R Normal [KM] :: R Dark [Km] :: M Normal [M_sun] :: M Dark [M_sun] :: yR :: g mode [KHz] :: f mode [KHz] :: p1 mode [KHz]
    0.3040124818E+03    0.2105045260E+03    0.1228000000E+02    0.6133404809E+01    0.8719054274E+00    0.6576904849E-01    0.6620971980E+00                 NaN    0.2069827291E+01    0.5761026875E+01
    0.3089678744E+03    0.2169797755E+03    0.1231000000E+02    0.6137026208E+01    0.8993394014E+00    0.6784983462E-01    0.6537902615E+00                 NaN    0.2079333867E+01    0.5817993042E+01
    0.3139475016E+03    0.2236245599E+03    0.1232000000E+02    0.6140901747E+01    0.9264435937E+00    0.6999801327E-01    0.6360396508E+00                 NaN    0.2088610961E+01    0.5866517376E+01
    0.3172809214E+03    0.2281759258E+03    0.1233000000E+02    0.6143609441E+01    0.9442413010E+00    0.7146949199E-01    0.6274756165E+00                 NaN    0.2094634061E+01    0.5898782328E+01
    0.3223018539E+03    0.2344159354E+03    0.1235000000E+02    0.6141298159E+01    0.9720866684E+00    0.7328740449E-01    0.6147702567E+00                 NaN    0.2102910235E+01    0.5942594193E+01
    0.3273481020E+03    0.2409809916E+03    0.1238000000E+02    0.6140622908E+01    0.9991677618E+00    0.7525007831E-01    0.6104948414E+00                 NaN    0.2111082174E+01    0.5982796896E+01
    0.3324200527E+03    0.2482001678E+03    0.1239000000E+02    0.6144091195E+01    0.1024785211E+01    0.7755030309E-01    0.5995302865E+00                 NaN    0.2119382861E+01    0.6020035381E+01
    0.3375180832E+03    0.2549971828E+03    0.1242000000E+02    0.6142706975E+01    0.1051099595E+01    0.7954847676E-01    0.5986128016E+00                 NaN    0.2127061773E+01    0.6053279693E+01
    0.3426425606E+03    0.2612328139E+03    0.1242000000E+02    0.6136063122E+01    0.1078344519E+01    0.8117552519E-01    0.5787514846E+00                 NaN    0.2134019343E+01    0.6087665013E+01
    0.3460737485E+03    0.2661558860E+03    0.1243000000E+02    0.6136978834E+01    0.1094806392E+01    0.8268681184E-01    0.5757332637E+00                 NaN    0.2139063714E+01    0.6106488786E+01
    0.3512430933E+03    0.2727934044E+03    0.1246000000E+02    0.6131749680E+01    0.1120872173E+01    0.8446549427E-01    0.5768059417E+00                 NaN    0.2145859612E+01    0.6131728003E+01
    0.3564398163E+03    0.2796387781E+03    0.1248000000E+02    0.6127171168E+01    0.1146254844E+01    0.8631373823E-01    0.5745639399E+00                 NaN    0.2152515814E+01    0.6159939849E+01
    0.3616642488E+03    0.2866967527E+03    0.1249000000E+02    0.6123064397E+01    0.1170955051E+01    0.8823181141E-01    0.5678588051E+00                 NaN    0.2159077430E+01    0.6180916774E+01
    0.3669167128E+03    0.2939721805E+03    0.1251000000E+02    0.6119552177E+01    0.1194924447E+01    0.9022428614E-01    0.5695755999E+00                 NaN    0.2165520179E+01    0.6204728374E+01
    0.3721975209E+03    0.3007144068E+03    0.1253000000E+02    0.6111943491E+01    0.1219573561E+01    0.9188170984E-01    0.5696555857E+00                 NaN    0.2171449227E+01    0.6221479386E+01
    0.3792832124E+03    0.3105374188E+03    0.1253000000E+02    0.6105699732E+01    0.1250374812E+01    0.9446664317E-01    0.5587288366E+00                 NaN    0.2179477500E+01    0.6247162621E+01
