Central ε Normal [MeV/fm^3] :: Central ε dark [MeV/fm^3] :: R Normal [KM] :: R Dark [Km] :: M Normal [M_sun] :: M Dark [M_sun] :: yR :: g mode [KHz] :: f mode [KHz] :: p1 mode [KHz]
    0.3040124818E+03    0.6803494117E+04    0.1210000000E+02    0.1779759331E+01    0.5269541552E+00    0.3967468782E-01    0.1022782927E+01                 NaN    0.1907307689E+01    0.4363702574E+01
    0.3089678744E+03    0.7088590624E+04    0.1207000000E+02    0.1774916565E+01    0.5444264757E+00    0.4098458769E-01    0.9872607352E+00                 NaN    0.1918566973E+01    0.4481498107E+01
    0.3139475016E+03    0.7381835241E+04    0.1207000000E+02    0.1770025256E+01    0.5617552432E+00    0.4230865140E-01    0.9642982195E+00                 NaN    0.1929379077E+01    0.4595745795E+01
    0.3172809214E+03    0.7577606104E+04    0.1210000000E+02    0.1766787818E+01    0.5735550835E+00    0.4318246713E-01    0.9611919936E+00                 NaN    0.1936389790E+01    0.4670078735E+01
    0.3223018539E+03    0.7883336819E+04    0.1208000000E+02    0.1761855740E+01    0.5906656506E+00    0.4452629529E-01    0.9310397398E+00                 NaN    0.1946500853E+01    0.4777920931E+01
    0.3273481020E+03    0.8187658736E+04    0.1209000000E+02    0.1756988349E+01    0.6083564900E+00    0.4584115855E-01    0.9126343237E+00                 NaN    0.1956320615E+01    0.4883325877E+01
    0.3324200527E+03    0.8498084947E+04    0.1209000000E+02    0.1752083764E+01    0.6259713960E+00    0.4715904692E-01    0.8904444872E+00                 NaN    0.1965784488E+01    0.4985791386E+01
    0.3375180832E+03    0.8816929762E+04    0.1210000000E+02    0.1747137386E+01    0.6433198311E+00    0.4848816048E-01    0.8735576127E+00                 NaN    0.1974858767E+01    0.5083391116E+01
    0.3426425606E+03    0.9138824915E+04    0.1210000000E+02    0.1742221829E+01    0.6607824029E+00    0.4980794665E-01    0.8523914924E+00                 NaN    0.1983646451E+01    0.5177217025E+01
    0.3460737485E+03    0.9355944673E+04    0.1211000000E+02    0.1738940158E+01    0.6723793149E+00    0.5068727303E-01    0.8431870914E+00                 NaN    0.1989348899E+01    0.5237428932E+01
    0.3512430933E+03    0.9714020458E+04    0.1214000000E+02    0.1733776517E+01    0.6875011701E+00    0.5212164404E-01    0.8412121238E+00                 NaN    0.1997335493E+01    0.5315572436E+01
    0.3564398163E+03    0.1002687772E+05    0.1214000000E+02    0.1729064415E+01    0.7065920885E+00    0.5333389223E-01    0.8177823125E+00                 NaN    0.2005560196E+01    0.5403456726E+01
    0.3616642488E+03    0.1034836787E+05    0.1216000000E+02    0.1724335824E+01    0.7252059045E+00    0.5456461052E-01    0.8051990028E+00                 NaN    0.2013460586E+01    0.5486503835E+01
    0.3669167128E+03    0.1069305483E+05    0.1217000000E+02    0.1719429961E+01    0.7422387331E+00    0.5586813147E-01    0.7913877843E+00                 NaN    0.2020923255E+01    0.5561599655E+01
    0.3721975209E+03    0.1104011021E+05    0.1219000000E+02    0.1714554738E+01    0.7593204260E+00    0.5715578747E-01    0.7827056705E+00                 NaN    0.2028150801E+01    0.5633044652E+01
    0.3792832124E+03    0.1154460141E+05    0.1218000000E+02    0.1707768492E+01    0.7791943177E+00    0.5900652973E-01    0.7590653866E+00                 NaN    0.2037166756E+01    0.5715769323E+01
    0.3846313212E+03    0.1190757218E+05    0.1221000000E+02    0.1702875015E+01    0.7955556150E+00    0.6029913275E-01    0.7575008288E+00                 NaN    0.2043837979E+01    0.5778654916E+01
    0.3900087505E+03    0.1228037490E+05    0.1222000000E+02    0.1697949619E+01    0.8113559980E+00    0.6160509067E-01    0.7472720150E+00                 NaN    0.2050247205E+01    0.5836931237E+01
    0.3954157745E+03    0.1258768226E+05    0.1223000000E+02    0.1693647448E+01    0.8320934225E+00    0.6263501559E-01    0.7287154803E+00                 NaN    0.2056939702E+01    0.5904585203E+01
    0.4008526585E+03    0.1298085719E+05    0.1224000000E+02    0.1688661813E+01    0.8466560869E+00    0.6397079333E-01    0.7213249993E+00                 NaN    0.2062871428E+01    0.5955977688E+01
    0.4063196597E+03    0.1338458318E+05    0.1226000000E+02    0.1683620314E+01    0.8606333784E+00    0.6531636124E-01    0.7202917694E+00                 NaN    0.2068583447E+01    0.6003953527E+01
    0.4136562732E+03    0.1387467261E+05    0.1226000000E+02    0.1677385976E+01    0.8828549479E+00    0.6689765042E-01    0.6992557817E+00                 NaN    0.2076265430E+01    0.6072328858E+01
    0.4191945031E+03    0.1422469708E+05    0.1228000000E+02    0.1672924650E+01    0.9007424189E+00    0.6799898969E-01    0.6924340814E+00                 NaN    0.2081941700E+01    0.6123513829E+01
    0.4247636504E+03    0.1458604222E+05    0.1231000000E+02    0.1668430274E+01    0.9178743645E+00    0.6911784767E-01    0.6925659064E+00                 NaN    0.2087405161E+01    0.6170606915E+01
    0.4322376589E+03    0.1511009974E+05    0.1230000000E+02    0.1662141814E+01    0.9379367720E+00    0.7071844715E-01    0.6708766804E+00                 NaN    0.2094239971E+01    0.6227047682E+01
    0.4378798033E+03    0.1549489772E+05    0.1232000000E+02    0.1657564463E+01    0.9535401715E+00    0.7186638112E-01    0.6688264252E+00                 NaN    0.2099269859E+01    0.6268439959E+01
    0.4435535824E+03    0.1588073725E+05    0.1232000000E+02    0.1653024821E+01    0.9690971235E+00    0.7299517268E-01    0.6561724811E+00                 NaN    0.2104155853E+01    0.6307809299E+01
    0.4511681755E+03    0.1645233864E+05    0.1234000000E+02    0.1646586810E+01    0.9861963319E+00    0.7464959040E-01    0.6560454422E+00                 NaN    0.2110228408E+01    0.6353052071E+01
    0.4569165357E+03    0.1685068394E+05    0.1235000000E+02    0.1642053236E+01    0.1000965981E+01    0.7576661134E-01    0.6505606918E+00                 NaN    0.2114794681E+01    0.6388488778E+01
    0.4646312549E+03    0.1735482261E+05    0.1236000000E+02    0.1636321718E+01    0.1022251876E+01    0.7714092521E-01    0.6392216378E+00                 NaN    0.2120797324E+01    0.6435525874E+01
    0.4704552041E+03    0.1773537537E+05    0.1240000000E+02    0.1632046715E+01    0.1037916313E+01    0.7816369152E-01    0.6499363355E+00                 NaN    0.2125164325E+01    0.6469046134E+01
    0.4782713409E+03    0.1832739193E+05    0.1240000000E+02    0.1625776765E+01    0.1053845891E+01    0.7973261790E-01    0.6414022306E+00                 NaN    0.2130511209E+01    0.6506039931E+01
    0.4841718100E+03    0.1867351840E+05    0.1240000000E+02    0.1621875558E+01    0.1071402419E+01    0.8060660468E-01    0.6271966156E+00                 NaN    0.2134755770E+01    0.6538929863E+01
    0.4920905573E+03    0.1922516900E+05    0.1241000000E+02    0.1616045134E+01    0.1089430396E+01    0.8200427624E-01    0.6219033055E+00                 NaN    0.2139957654E+01    0.6575002517E+01
