2.3923355386343774e-09 1.8528075391260447e-05 1.991e-08
6.278866558482087e-09 3.6977618219554605e-05 3.973e-08
1.6252652602671325e-08 7.37645145004768e-05 7.926e-08
4.166770690300836e-08 0.0001472485555617883 1.581e-07
5.4537510922481584e-08 0.0001853929432882706 1.991e-07
1.016727000374485e-07 0.0002938800695574129 3.156e-07
1.8905255273998252e-07 0.0004657541930779155 5.001e-07
2.5770815129197354e-07 0.0005864699612946653 6.296e-07
3.143178130071152e-07 0.000679867616536714 7.299e-07
4.281612782424166e-07 0.0009008806865989791 9.667e-07
7.939083759830233e-07 0.0014276098053514332 1.532e-06
1.4704780926226438e-06 0.0023369046951253717 2.507e-06
2.7225065534889524e-06 0.0037056150782520895 3.974e-06
3.533890900012483e-06 0.004504964379873226 4.83e-06
4.807140182249407e-06 0.005671172939922589 6.081e-06
6.5410061165896885e-06 0.007398889325180905 7.93e-06
8.894020721507926e-06 0.009317327649071633 9.982e-06
1.209586818125078e-05 0.011729399225893307 1.257e-05
1.5622269379603043e-05 0.014208784428114657 1.522e-05
2.1245787042816127e-05 0.01859538901666012 1.991e-05
2.8885282736237674e-05 0.023413922701520165 2.507e-05
3.7130195980526775e-05 0.028266113199080047 3.025e-05
5.048683060791411e-05 0.037129073876703875 3.973e-05
6.865559855199101e-05 0.04676614124642396 5.002e-05
9.05005617276245e-05 0.05402479385202221 5.777e-05
9.330919985020596e-05 0.06119930442587087 6.545e-05
0.00012688802896017976 0.07940203062769956 8.485e-05
0.00016208962676320058 0.09541706400403882 0.00010195
0.00020534265385095492 0.11757446569809839 0.0001256
0.00027917862938459613 0.15313849778425984 0.0001635
0.000363000873798527 0.18651483704493185 0.000199
0.0004704780926226438 0.23492455264486453 0.0002506
0.00048714267881662713 0.24115106299433445 0.0002572
0.0004903882162027212 0.24238514612666182 0.0002585
0.000492447884159	 0.250182307735	 0.000267
0.000521283235551	 0.292814270489	 0.0003126
0.000567844214205	 0.370785886577	 0.0003951
0.000613593808513	 0.446738093903	 0.0004759
0.000675945574835	 0.54568912324	 0.0005812
0.000760204718512	 0.670892466483	 0.0007143
0.00087317438522	 0.825152858024	 0.0008786
0.00102234427662	 1.01250911539	 0.001077
0.00121707651979	 1.23520502608	 0.001314
0.00161777555861	 1.64357435351	 0.001748
0.00218824116839	 2.15010938464	 0.002287
0.00297778055174	 2.7671509508	 0.002942
0.00404506303832	 3.50479609581	 0.003726
0.0054599925103	 4.37594659786	 0.00465
0.00730245911871	 5.39126044764	 0.005728
0.0105792035951	 6.989398104	 0.007424
0.0137872924728	 8.39176529983	 0.008907
0.0177755586069	 9.97363549672	 0.01059
0.0245350143553	 12.3969260111	 0.01315
0.038559480714	 16.7610927245	 0.01777
0.0547622019723	 21.1308689067	 0.02239
0.0865060541755	 28.501710888	 0.03017
0.117463487704	 34.739440175	 0.03675
0.166146548496	 43.3724126325	 0.04585
0.243228061416	 55.1186402648	 0.05821
0.365809511921	 70.7914960453	 0.07468
0.536449881413	 88.9661749032	 0.09371
0.802646361253	 112.413754417	 0.1182
   1.8952385956907067        113.18458361762110       0.11934000000000007     
   1.9732204836370970        114.66046157501745       0.12087000000000006     
   2.0532159101279039        116.13733933951946       0.12240000000000008     
   2.1352459457599591        117.61522984176706       0.12393000000000008     
   2.2193315118964150        119.09414556965599       0.12546000000000007     
   2.3054935301846928        120.57409934583163       0.12699000000000008     
   2.3929799326660861        122.05510079541493       0.12852000000000008     
   2.4814846056232005        123.53714891818869       0.13005000000000008     
   2.5714979667068909        125.02024693474617       0.13158000000000009     
   2.6631683183869783        126.50440113461181       0.13311000000000009     
   2.7565835601806747        127.98961896038402       0.13464000000000009     
   2.8518070289271913        129.47590852849791       0.13617000000000010     
   2.9488892060780842        130.96327840596487       0.13770000000000010     
   3.0478728795064600        132.45173748447709       0.13923000000000008     
   3.1487958227397868        133.94129490126230       0.14076000000000008     
   3.2516923692498261        135.43196010021450       0.14229000000000008     
   3.3565942580997405        136.92374232990193       0.14382000000000009     
   3.4635314427126027        138.41665132129143       0.14535000000000012     
   3.5725324057155978        139.91069678843579       0.14688000000000009     
   3.6836244990442060        141.40588853371739       0.14841000000000010     
   3.7968341707632534        142.90223643464387       0.14994000000000010     
   3.9121871353522999        144.39975043321880       0.15147000000000010     
   4.0297085042153000        145.89844052722745       0.15300000000000008     
   4.1494228874984014        147.39831676307054       0.15453000000000011     
   4.2713544747295433        148.89938922975230       0.15606000000000009     
   4.3955270995376452        150.40166805382898       0.15759000000000009     
   4.5219642922414502        151.90516339512351       0.15912000000000012     
   4.6506893229642694        153.40988544305830       0.16065000000000010     
   4.7817252373915844        154.91584441350295       0.16218000000000013     
   4.9150948865509285        156.42305054605538       0.16371000000000011     
   5.0508209519509233        157.93151410167542       0.16524000000000011     
   5.1889259667505012        159.44124536061898       0.16677000000000011     
   5.3294323338523331        160.95225462063698       0.16830000000000012     
   5.4723623413511948        162.46455219537799       0.16983000000000009     
   5.6177381757466183        163.97814841298953       0.17136000000000012     
   5.7655819334274740        165.49305361487419       0.17289000000000013     
   5.9159156304975973        167.00927815458223       0.17442000000000013     
   6.0687612113542917        168.52683239682923       0.17595000000000013     
   6.2241405560912497        170.04572671661177       0.17748000000000011     
   6.3820754869317575        171.56597149841701       0.17901000000000014     
   6.5425877738240725        173.08757713550631       0.18054000000000012     
   6.7056991392871392        174.61055402927346       0.18207000000000012     
   6.8714312626250020        176.13491258865812       0.18360000000000012     
   7.0398057835238488        177.66066322960904       0.18513000000000013     
