    0.4765515928E-19    0.1758164999E-11
    0.0000000000E+00    0.4747045684E-10
    0.0000000000E+00    0.3797636547E-09
    0.2211199390E-16    0.1758165087E-08
    0.1685086432E-15    0.5933807308E-08
    0.8982044420E-15    0.1628236791E-07
    0.3780388475E-14    0.3859524493E-07
    0.1328397096E-13    0.8202896869E-07
    0.4056407158E-13    0.1602128514E-06
    0.1106148683E-12    0.2925148767E-06
    0.2752379004E-12    0.5054658332E-06
    0.6345105274E-12    0.8343416944E-06
    0.1371437711E-11    0.1324904255E-05
    0.2804904902E-11    0.2035300028E-05
    0.5468573636E-11    0.3038117416E-05
    0.1022500687E-10    0.4422602171E-05
    0.1842568968E-10    0.6297031158E-05
    0.3213271035E-10    0.8791244441E-05
    0.5441693991E-10    0.1205933573E-04
    0.8975567588E-10    0.1628250120E-04
    0.1445521003E-09    0.2167204673E-04
    0.2278064840E-09    0.2847255361E-04
    0.3519716309E-09    0.3696520276E-04
    0.5340319435E-09    0.4747125751E-04
    0.7968493326E-09    0.6035570503E-04
    0.1170828455E-08    0.7603105644E-04
    0.1695956920E-08    0.9496130578E-04
    0.2424285886E-08    0.1176660478E-03
    0.3422926701E-08    0.1447247548E-03
    0.4777640254E-08    0.1767812127E-03
    0.6597117126E-08    0.2145481160E-03
    0.9018041795E-08    0.2588118227E-03
    0.1221106246E-07    0.3104372685E-03
    0.1638778161E-07    0.3703730406E-03
    0.2180890858E-07    0.4396566120E-03
    0.2879372227E-07    0.5194197354E-03
    0.3773100547E-07    0.6108939978E-03
    0.4909163253E-07    0.7154165362E-03
    0.6344299829E-07    0.8344359136E-03
    0.8146550369E-07    0.9695181569E-03
    0.1039713213E-06    0.1122352956E-02
    0.1319256910E-06    0.1294760025E-02
    0.1664710061E-06    0.1488695627E-02
    0.2089539771E-06    0.1706259259E-02
    0.2609561813E-06    0.1949700503E-02
    0.3243283244E-06    0.2221426042E-02
    0.4012285691E-06    0.2524006831E-02
    0.4941652991E-06    0.2860185449E-02
    0.6060447364E-06    0.3232883601E-02
    0.7402238193E-06    0.3645209796E-02
    0.9005688152E-06    0.4100467187E-02
    0.1091520140E-05    0.4602161580E-02
    0.1318163910E-05    0.5154009615E-02
    0.1586310752E-05    0.5759947105E-02
    0.1902582483E-05    0.6424137561E-02
    0.2274507230E-05    0.7150980875E-02
    0.2710623665E-05    0.7945122180E-02
    0.3220595029E-05    0.8811460884E-02
    0.3815333653E-05    0.9755159876E-02
    0.4507136750E-05    0.1078165491E-01
    0.5309834262E-05    0.1189666415E-01
    0.6238949597E-05    0.1310619793E-01
    0.7311874152E-05    0.1441656865E-01
    0.8548056525E-05    0.1583440087E-01
    0.9969207390E-05    0.1736664161E-01
    0.1159952106E-04    0.1902057079E-01
    0.1346591477E-04    0.2080381187E-01
    0.1559828685E-04    0.2272434269E-01
    0.1802979481E-04    0.2479050652E-01
    0.2079715479E-04    0.2701102321E-01
    0.2394096332E-04    0.2939500066E-01
    0.2750604302E-04    0.3195194637E-01
    0.3154181338E-04    0.3469177924E-01
    0.3610268814E-04    0.3762484159E-01
    0.4124850083E-04    0.4076191132E-01
    0.4704495981E-04    0.4411421435E-01
    0.5356413465E-04    0.4769343716E-01
    0.6088497537E-04    0.5151173966E-01
    0.6909386624E-04    0.5558176816E-01
    0.7828521614E-04    0.5991666867E-01
    0.8856208706E-04    0.6453010027E-01
    0.1000368629E-03    0.6943624886E-01
    0.1128319603E-03    0.7464984100E-01
    0.1270805842E-03    0.8018615804E-01
    0.1429275289E-03    0.8606105050E-01
    0.1605300288E-03    0.9229095259E-01
    0.1800586590E-03    0.9889289710E-01
    0.2016982900E-03    0.1058845304E+00
    0.2256490973E-03    0.1132841278E+00
    0.2521276294E-03    0.1211106089E+00
    0.2813679369E-03    0.1293835538E+00
    0.3136227642E-03    0.1381232188E+00
    0.3491648081E-03    0.1473505527E+00
    0.3882880443E-03    0.1570872136E+00
    0.4313091268E-03    0.1673555857E+00
    0.4785688613E-03    0.1781787963E+00
    0.5304337565E-03    0.1895807332E+00
    0.5872976566E-03    0.2015860626E+00
    0.6495834574E-03    0.2142202470E+00
    0.7177449106E-03    0.2275095630E+00
    0.7922685181E-03    0.2414811207E+00
    0.8736755213E-03    0.2561628819E+00
    0.9625239873E-03    0.2715836796E+00
    0.1059410997E-02    0.2877732375E+00
    0.1164974941E-02    0.3047621895E+00
    0.1279897916E-02    0.3225821004E+00
    0.1404908246E-02    0.3412654858E+00
    0.1540783111E-02    0.3608458334E+00
    0.1688351300E-02    0.3813576240E+00
    0.1848496090E-02    0.4028363529E+00
    0.2022158251E-02    0.4253185520E+00
    0.2210339188E-02    0.4488418120E+00
    0.2414104216E-02    0.4734448051E+00
    0.2634585986E-02    0.4991673078E+00
    0.2872988047E-02    0.5260502247E+00
    0.3130588570E-02    0.5541356118E+00
    0.3408744217E-02    0.5834667015E+00
    0.3708894184E-02    0.6140879264E+00
    0.4032564397E-02    0.6460449450E+00
    0.4381371889E-02    0.6793846668E+00
    0.4757029348E-02    0.7141552786E+00
    0.5161349845E-02    0.7504062707E+00
    0.5596251751E-02    0.7881884637E+00
    0.6063763845E-02    0.8275540360E+00
    0.6566030617E-02    0.8685565516E+00
    0.7105317773E-02    0.9112509883E+00
    0.7684017951E-02    0.9556937666E+00
    0.8304656646E-02    0.1001942779E+01
    0.8969898353E-02    0.1050057419E+01
    0.9682552943E-02    0.1100098615E+01
    0.1044558226E-01    0.1152128854E+01
    0.1126210694E-01    0.1206212221E+01
    0.1213541352E-01    0.1262414428E+01
    0.1306896174E-01    0.1320802843E+01
    0.1406639212E-01    0.1381446528E+01
    0.1513153380E-01    0.1444416273E+01
    0.1626841267E-01    0.1509784625E+01
    0.1748125969E-01    0.1577625929E+01
    0.1877451958E-01    0.1648016360E+01
    0.2015285975E-01    0.1721033961E+01
    0.2162117951E-01    0.1796758678E+01
    0.2318461963E-01    0.1875272402E+01
    0.2484857210E-01    0.1956659002E+01
    0.2661869033E-01    0.2041004366E+01
    0.2850089954E-01    0.2128396442E+01
    0.3050140759E-01    0.2218925277E+01
    0.3262671600E-01    0.2312683059E+01
    0.3488363146E-01    0.2409764157E+01
    0.3727927753E-01    0.2510265168E+01
    0.3982110683E-01    0.2614284955E+01
    0.4251691344E-01    0.2721924694E+01
    0.4537484578E-01    0.2833287921E+01
    0.4840341977E-01    0.2948480573E+01
    0.5161153245E-01    0.3067611040E+01
    0.5500847588E-01    0.3190790208E+01
    0.5860395149E-01    0.3318131511E+01
    0.6240808479E-01    0.3449750978E+01
    0.6643144054E-01    0.3585767284E+01
    0.7068503823E-01    0.3726301801E+01
    0.7518036801E-01    0.3871478650E+01
    0.7992940709E-01    0.4021424754E+01
    0.8494463650E-01    0.4176269894E+01
    0.9023905827E-01    0.4336146758E+01
    0.9582621310E-01    0.4501191004E+01
    0.1017201984E+00    0.4671541314E+01
    0.1079356870E+00    0.4847339449E+01
    0.1144879458E+00    0.5028730312E+01
    0.1213928556E+00    0.5215862007E+01
    0.1286669307E+00    0.5408885900E+01
    0.1363273393E+00    0.5607956680E+01
    0.1443919249E+00    0.5813232425E+01
    0.1528792267E+00    0.6024874661E+01
    0.1618085023E+00    0.6243048435E+01
    0.1711997495E+00    0.6467922377E+01
    0.1810737295E+00    0.6699668768E+01
    0.1914519900E+00    0.6938463610E+01
    0.2023568891E+00    0.7184486697E+01
    0.2138116195E+00    0.7437921685E+01
    0.2258402339E+00    0.7698956166E+01
    0.2384676700E+00    0.7967781742E+01
    0.2517197764E+00    0.8244594098E+01
    0.2656233394E+00    0.8529593082E+01
    0.2802061100E+00    0.8822982782E+01
    0.2954968312E+00    0.9124971604E+01
    0.3115252665E+00    0.9435772353E+01
    0.3283222282E+00    0.9755602315E+01
    0.3459196073E+00    0.1008468334E+02
    0.3643504026E+00    0.1042324193E+02
    0.3836487517E+00    0.1077150933E+02
    0.4038499618E+00    0.1112972159E+02
    0.4249905410E+00    0.1149811968E+02
    0.4471082311E+00    0.1187694958E+02
    0.4702420397E+00    0.1226646237E+02
    0.4944322740E+00    0.1266691429E+02
    0.5197205746E+00    0.1307856690E+02
    0.5461499500E+00    0.1350168712E+02
    0.5737648121E+00    0.1393654736E+02
    0.6026110115E+00    0.1438342560E+02
    0.6327358744E+00    0.1484260549E+02
    0.6641882394E+00    0.1531437650E+02
    0.6970184952E+00    0.1579903396E+02
    0.7312786189E+00    0.1629687919E+02
    0.7670222148E+00    0.1680821963E+02
    0.8043045546E+00    0.1733336894E+02
